State,District,Date,Year,Month,Avg_rainfall,Agency_name
Arunachal Pradesh,Namsai,2025-04-24,2025,04,79.8893072272,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-04-26,2025,04,7.2495135861,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-04-29,2025,04,6.5745269066,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-05-04,2025,05,2.8672044134,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-05-06,2025,05,0.3548196109,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-05-18,2025,05,2.3415691288,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-05-23,2025,05,0.4036979056,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-06-02,2025,06,9.280939892,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-06-03,2025,06,0.6178884195,NRSC VIC MODEL
Arunachal Pradesh,Namsai,2025-06-25,2025,06,17.3237029448,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-01-12,2025,01,0.0,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-01-14,2025,01,0.5720406859,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-01-28,2025,01,0.0248274975,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-01-31,2025,01,1.8819050257,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-01,2025,02,0.0860754212,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-13,2025,02,0.5912023849,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-14,2025,02,0.2980098694,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-18,2025,02,0.0029508511,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-20,2025,02,0.0448939216,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-02-23,2025,02,0.3570919018,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-03-12,2025,03,0.1082098575,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-03-27,2025,03,0.3019895837,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-03-30,2025,03,0.4464744992,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-04-06,2025,04,3.5655468143,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-04-05,2025,04,0.0272673606,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-04-12,2025,04,3.5288390674,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-04-13,2025,04,1.4898576333,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-04-19,2025,04,0.5523565939,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-05-17,2025,05,6.1877781679,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-05-21,2025,05,5.0993649892,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-05-26,2025,05,5.5977851726,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-08,2025,06,1.6965329457,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-10,2025,06,0.0,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-11,2025,06,0.0319884699,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-13,2025,06,1.7692723654,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-15,2025,06,3.4360019563,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-16,2025,06,8.897737202,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-20,2025,06,6.0543429371,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-24,2025,06,22.3109049176,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-26,2025,06,1.2423726486,NRSC VIC MODEL
Arunachal Pradesh,Pakke Kessang,2025-06-29,2025,06,15.3528518314,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-01,2025,01,1.0055230414,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-03,2025,01,1.354630111,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-08,2025,01,7.1749016802,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-09,2025,01,0.1805312122,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-14,2025,01,0.6118054411,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-22,2025,01,0.0229379738,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-30,2025,01,3.0104511014,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-01-27,2025,01,0.0,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-02,2025,02,0.5010921862,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-09,2025,02,0.0040662173,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-13,2025,02,0.6622701753,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-15,2025,02,1.2265862725,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-18,2025,02,0.0055183071,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-19,2025,02,0.2339005309,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-20,2025,02,0.2219979862,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-02-25,2025,02,10.3650755921,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-03-06,2025,03,0.9934226095,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-03-07,2025,03,0.0652082043,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-03-12,2025,03,0.5697076376,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-03-17,2025,03,1.4818446972,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-03-24,2025,03,7.191610244,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-01,2025,04,0.009683045,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-06,2025,04,14.7192272479,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-08,2025,04,0.0049745426,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-20,2025,04,11.3343068265,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-25,2025,04,7.9411500295,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-26,2025,04,7.1338532447,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-04-30,2025,04,1.430410951,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-05-02,2025,05,0.4547072812,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-05-16,2025,05,11.3810301284,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-04,2025,06,8.2093832019,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-06,2025,06,3.1407922733,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-12,2025,06,0.0649408154,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-13,2025,06,0.8046549169,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-18,2025,06,17.6479310611,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-26,2025,06,4.786818428,NRSC VIC MODEL
Arunachal Pradesh,Papum Pare,2025-06-30,2025,06,8.7279894613,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-11,2025,01,0.7199845704,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-12,2025,01,0.49226729,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-14,2025,01,3.1533540416,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-15,2025,01,0.0466563601,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-20,2025,01,0.2828418432,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-23,2025,01,0.0651545896,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-28,2025,01,0.0620414656,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-01-31,2025,01,4.67578277,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-02-17,2025,02,0.0,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-02-16,2025,02,3.7565673442,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-02-26,2025,02,3.3204306185,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-03,2025,03,0.154170708,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-09,2025,03,5.1227621496,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-12,2025,03,0.4234283485,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-16,2025,03,1.1301582231,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-17,2025,03,2.3652902568,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-03-23,2025,03,2.7816242931,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-09,2025,04,2.886789142,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-10,2025,04,1.0193828824,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-13,2025,04,11.8145498876,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-14,2025,04,0.2826175787,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-15,2025,04,2.3670357816,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-17,2025,04,0.8705102191,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-20,2025,04,0.6595798876,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-23,2025,04,1.0552338042,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-04-27,2025,04,16.8469914865,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-09,2025,05,0.5704797948,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-17,2025,05,1.4861539809,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-20,2025,05,0.7028866691,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-23,2025,05,1.0486521082,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-30,2025,05,58.8260900928,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-05-31,2025,05,18.5381351731,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-06-05,2025,06,0.9153032423,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-06-11,2025,06,0.4722748222,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-06-17,2025,06,0.2195606212,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-06-23,2025,06,1.0230918644,NRSC VIC MODEL
Arunachal Pradesh,Shi Yomi,2025-06-27,2025,06,1.0179700063,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-03,2025,01,3.8754666392,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-07,2025,01,1.0782017047,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-11,2025,01,0.0284118328,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-17,2025,01,0.2052387981,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-24,2025,01,1.8898439866,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-26,2025,01,0.0067715829,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-27,2025,01,0.155275908,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-28,2025,01,0.0969442846,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-29,2025,01,0.0927670764,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-01-31,2025,01,5.7633017175,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-02-06,2025,02,6.4481249678,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-02-20,2025,02,0.7382369321,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-02-24,2025,02,7.3228560107,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-02-26,2025,02,4.1351053481,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-02-28,2025,02,1.1275413864,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-03-03,2025,03,0.634428002,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-03-04,2025,03,1.0184547553,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-03-06,2025,03,4.4243409863,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-03-28,2025,03,0.1066127362,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-02,2025,04,1.5619750558,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-03,2025,04,0.680937527,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-06,2025,04,7.6470085377,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-07,2025,04,0.4329461492,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-15,2025,04,12.9786447914,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-16,2025,04,0.9707130829,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-18,2025,04,0.3012730801,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-20,2025,04,6.188361621,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-04-24,2025,04,16.867400097,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-05-05,2025,05,0.5398504473,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-05-06,2025,05,2.7002524161,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-05-27,2025,05,1.2148927015,NRSC VIC MODEL
Arunachal Pradesh,Siang,2025-05-30,2025,05,106.1729988887,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-10,2025,05,0.1774530084,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-05-23,2025,05,13.1704773152,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-18,2025,06,1.2894087173,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-05,2025,01,0.0015886231,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-10,2025,01,0.0018781224,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-23,2025,01,0.030279655,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-04,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-13,2025,02,9.11561e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-28,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-03,2025,03,0.0092355254,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-05,2025,03,0.7424462008,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-09,2025,03,0.0006509571,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-24,2025,03,0.0012913464,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-25,2025,03,0.0497244971,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-26,2025,03,0.0012866594,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-30,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-31,2025,03,0.0033307726,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-06,2025,04,0.6331011314,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-12,2025,04,1.0625574599,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-15,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-25,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-26,2025,04,0.026200612,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-29,2025,04,0.015284059,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-04,2025,05,4.4031326251,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-07,2025,05,0.7784454918,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-25,2025,05,6.8659235024,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-29,2025,05,5.3623490189,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-05-30,2025,05,5.8231782502,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-12,2025,06,2.3136931461,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-17,2025,06,5.2226366507,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-18,2025,06,0.3336636089,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-21,2025,06,6.8968095393,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-22,2025,06,20.6328202677,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-26,2025,06,27.1896234964,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-05,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-11,2025,01,0.0758484919,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-17,2025,01,0.0049119476,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-23,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-04,2025,02,0.001797424,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-17,2025,02,0.0026028895,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-20,2025,02,0.0021599523,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-22,2025,02,0.0004738872,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-27,2025,02,0.0014713069,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-05,2025,03,0.0168952521,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-10,2025,03,0.0014072118,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-02,2025,04,0.0005459018,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-03,2025,04,0.0007601752,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-15,2025,04,0.701508446,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-18,2025,04,0.0673034532,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-25,2025,04,0.3942614812,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-27,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-29,2025,04,0.0076984396,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-07,2025,05,5.0066740391,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-18,2025,05,14.2427974542,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-19,2025,05,10.4788152818,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-21,2025,05,17.3958088964,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-05-25,2025,05,0.0099065021,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-04,2025,06,0.19953721,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-11,2025,06,2.7592290825,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-20,2025,06,0.7949093696,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-23,2025,06,4.0895953348,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-25,2025,06,0.1774022508,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-27,2025,06,0.6444004048,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-29,2025,06,0.1736194867,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-03,2025,01,0.0023238747,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-11,2025,01,0.1231401998,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-13,2025,01,0.0622598463,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-15,2025,01,0.0540582999,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-17,2025,01,0.0097428101,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-21,2025,01,0.0035932854,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-23,2025,01,0.03815697,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-28,2025,01,0.0241539275,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-01-30,2025,01,0.4507941658,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-07,2025,02,0.2092848592,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-15,2025,02,0.1631662716,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-19,2025,02,0.4478136771,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-25,2025,02,0.3372844475,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-02-26,2025,02,0.9420849305,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-03-08,2025,03,0.6700029752,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-03-10,2025,03,0.0122696578,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-03-13,2025,03,3.4847991749,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-03-25,2025,03,0.3871381876,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-03-29,2025,03,1.6779259215,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-09,2025,04,0.032413194,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-11,2025,04,1.9842861625,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-16,2025,04,2.0919262712,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-26,2025,04,8.0482365245,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-27,2025,04,12.3267666862,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-04-29,2025,04,4.7472096672,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-02,2025,05,1.5467357272,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-09,2025,05,0.1835169172,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-16,2025,05,1.5610049394,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-18,2025,05,0.4570416341,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-19,2025,05,0.612349423,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-26,2025,05,0.0330703199,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-28,2025,05,0.991301584,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-05-31,2025,05,9.1542484614,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-10,2025,06,0.139428589,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-16,2025,06,0.0010323347,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-19,2025,06,0.9300258622,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-25,2025,06,10.6991941555,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-29,2025,06,2.4833375416,NRSC VIC MODEL
Arunachal Pradesh,Anjaw,2025-06-30,2025,06,0.595169328,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-07,2025,01,0.0,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-09,2025,01,1.556527859,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-10,2025,01,0.0116615777,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-14,2025,01,2.4417949299,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-16,2025,01,0.143170212,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-17,2025,01,0.0964843443,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-18,2025,01,0.0,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-22,2025,01,0.0876487516,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-01-24,2025,01,0.0303224479,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-14,2025,02,0.2332085715,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-15,2025,02,0.0233297791,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-16,2025,02,0.9146517739,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-18,2025,02,0.3544041797,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-02-22,2025,02,5.3355041303,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-03-03,2025,03,8.0503850121,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-03-25,2025,03,0.1866046743,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-03-28,2025,03,0.1719242504,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-03-31,2025,03,0.0777102389,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-04-02,2025,04,2.1838338344,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-04-05,2025,04,0.0005231583,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-04-09,2025,04,0.1674581091,NRSC VIC MODEL
Arunachal Pradesh,Changlang,2025-04-11,2025,04,2.0874116196,NRSC VIC MODEL
